chunk_id,author,а,будет,бы,была,были,было,быть,в,во,вопрос,время,все,всего,дело,для,его,ее,если,есть,еще,же,за,и,из,или,им,их,к,как,когда,которые,лишь,между,может,можно,на,не,нет,ни,но,о,об,он,она,они,от,очень,по,под,при,с,своей,своих,себе,себя,так,тем,то,того,только,том,у,чем,что,чтобы,эти,это,этого,этой,этом,я,без,до,именно,ли,оно,потому,уже,более,всех,г,демократии,партии,против,социал,т,борьбы,даже,рабочих,россии,со,теперь,был,этот,мы,нас,нам,пролетариата,политической,революции
plehanov_cant_vs_kant.txt_chunk7,plehanov,2,0,13,0,1,1,1,22,1,2,3,5,1,0,6,9,4,6,4,2,7,0,34,2,7,2,3,5,6,4,3,2,0,5,0,4,25,4,7,11,3,2,8,13,2,5,1,6,0,1,13,1,3,2,0,2,6,7,1,3,2,2,2,20,1,1,5,1,0,0,0,0,1,2,0,1,1,2,5,0,13,4,0,5,2,3,2,3,1,0,2,0,1,1,6,0,0,3,0,4
plehanov_cant_vs_kant.txt_chunk8,plehanov,11,0,5,0,1,0,1,40,3,1,2,2,0,1,3,4,1,5,0,2,3,0,26,7,5,0,3,8,9,1,1,1,1,0,0,9,23,0,3,7,8,3,6,2,2,0,3,2,1,0,4,1,0,0,1,7,2,6,0,0,2,4,2,17,0,0,7,2,1,1,5,0,1,2,0,1,1,1,0,0,24,1,0,2,3,1,0,2,0,0,0,2,2,2,12,0,2,0,0,0
plehanov_cant_vs_kant.txt_chunk9,plehanov,4.123711340206186,0,2.061855670103093,0,2.061855670103093,0,1.0309278350515465,43.298969072164944,2.061855670103093,4.123711340206186,3.092783505154639,4.123711340206186,0,0,3.092783505154639,9.278350515463918,1.0309278350515465,4.123711340206186,0,2.061855670103093,5.154639175257732,2.061855670103093,26.804123711340203,6.185567010309278,2.061855670103093,1.0309278350515465,4.123711340206186,5.154639175257732,6.185567010309278,1.0309278350515465,0,2.061855670103093,2.061855670103093,2.061855670103093,0,11.340206185567009,20.61855670103093,2.061855670103093,0,8.247422680412372,7.216494845360825,0,3.092783505154639,1.0309278350515465,1.0309278350515465,0,3.092783505154639,6.185567010309278,0,1.0309278350515465,8.247422680412372,2.061855670103093,0,1.0309278350515465,0,2.061855670103093,1.0309278350515465,3.092783505154639,1.0309278350515465,4.123711340206186,5.154639175257732,3.092783505154639,2.061855670103093,22.680412371134018,3.092783505154639,0,3.092783505154639,3.092783505154639,2.061855670103093,2.061855670103093,1.0309278350515465,0,2.061855670103093,1.0309278350515465,4.123711340206186,2.061855670103093,1.0309278350515465,2.061855670103093,1.0309278350515465,4.123711340206186,21.649484536082472,3.092783505154639,4.123711340206186,1.0309278350515465,10.309278350515465,1.0309278350515465,1.0309278350515465,1.0309278350515465,0,3.092783505154639,0,3.092783505154639,1.0309278350515465,3.092783505154639,6.185567010309278,1.0309278350515465,0,0,0,0
plehanov_grustnoe_nedorazumenie_I.txt_chunk1,plehanov,6,0,8,0,1,4,4,35,1,3,1,3,1,1,2,4,1,3,1,2,7,2,27,5,6,0,5,8,12,6,3,1,0,1,2,7,24,1,5,13,9,1,13,1,0,4,2,5,2,0,8,0,1,2,0,2,2,6,3,4,1,6,3,22,1,0,8,5,0,1,13,0,1,0,2,2,0,3,3,0,3,0,3,1,4,0,0,2,0,0,0,2,2,1,5,3,0,3,0,0
plehanov_grustnoe_nedorazumenie_I.txt_chunk2,plehanov,8,1,10,1,1,3,2,24,2,3,2,1,2,0,1,3,0,8,1,5,1,1,27,2,6,2,9,7,4,2,4,1,1,0,2,8,23,3,2,7,6,0,9,0,4,6,5,8,1,1,16,0,1,2,4,5,5,7,3,3,3,4,2,18,0,2,10,0,0,2,13,0,3,1,3,0,1,2,0,1,0,0,1,2,0,2,0,2,1,0,0,3,0,1,4,2,0,1,0,0
plehanov_gzha_breshkovskaya_I.txt_chunk2,plehanov,3.1914893617021276,0,9.574468085106384,4.25531914893617,1.0638297872340425,5.319148936170213,2.127659574468085,24.46808510638298,2.127659574468085,2.127659574468085,0,2.127659574468085,0,1.0638297872340425,3.1914893617021276,5.319148936170213,5.319148936170213,8.51063829787234,1.0638297872340425,1.0638297872340425,6.382978723404255,5.319148936170213,40.42553191489362,4.25531914893617,5.319148936170213,0,4.25531914893617,6.382978723404255,6.382978723404255,2.127659574468085,2.127659574468085,1.0638297872340425,1.0638297872340425,1.0638297872340425,0,8.51063829787234,24.46808510638298,0,0,4.25531914893617,8.51063829787234,0,0,15.957446808510637,1.0638297872340425,2.127659574468085,4.25531914893617,3.1914893617021276,0,1.0638297872340425,11.702127659574467,2.127659574468085,2.127659574468085,1.0638297872340425,0,2.127659574468085,2.127659574468085,11.702127659574467,0,3.1914893617021276,5.319148936170213,4.25531914893617,2.127659574468085,21.27659574468085,1.0638297872340425,2.127659574468085,8.51063829787234,2.127659574468085,2.127659574468085,0,5.319148936170213,1.0638297872340425,1.0638297872340425,3.1914893617021276,1.0638297872340425,1.0638297872340425,3.1914893617021276,0,0,0,14.893617021276597,0,3.1914893617021276,1.0638297872340425,2.127659574468085,6.382978723404255,0,1.0638297872340425,0,2.127659574468085,1.0638297872340425,0,1.0638297872340425,0,5.319148936170213,1.0638297872340425,1.0638297872340425,0,0,0
plehanov_k_agrarnomu_voprosu_v_Rossii_NQ.txt_chunk1,plehanov,9,5,3,0,0,1,4,32,0,4,0,2,0,0,7,3,3,7,1,1,4,3,20,4,10,2,1,11,8,2,3,1,0,4,1,5,18,3,1,9,2,3,8,3,0,2,1,4,1,3,7,5,0,7,0,6,4,6,5,3,2,4,0,19,4,0,21,2,4,2,4,2,1,0,2,2,1,3,1,0,0,0,4,1,3,2,0,2,1,2,0,3,1,3,5,1,1,0,0,0
plehanov_k_agrarnomu_voprosu_v_Rossii_NQ.txt_chunk2,plehanov,7,0,7,0,3,4,2,24,3,2,3,5,3,0,3,3,1,4,0,3,5,4,23,7,2,3,5,8,8,8,4,0,1,3,2,11,22,0,2,9,5,0,5,2,8,4,1,3,0,1,15,3,1,0,1,3,1,9,2,3,3,3,0,22,0,2,5,2,0,4,10,0,3,2,2,1,5,2,0,1,3,1,1,0,10,1,0,2,0,5,2,3,0,3,1,2,0,1,0,0
plehanov_k_agrarnomu_voprosu_v_Rossii_NQ.txt_chunk3,plehanov,11,3,3,0,2,3,2,26,1,4,3,3,1,0,8,6,3,1,1,1,8,1,20,3,10,2,3,6,9,1,1,0,1,2,0,17,32,0,1,12,12,0,3,2,3,0,0,2,0,0,3,1,1,2,3,0,3,10,2,5,7,0,2,26,1,3,12,2,0,0,15,2,0,3,2,0,2,3,2,0,0,0,2,0,6,1,0,1,0,0,2,2,0,5,2,0,8,1,0,0
plehanov_k_agrarnomu_voprosu_v_Rossii_NQ.txt_chunk4,plehanov,6,5,15,1,2,3,2,36,1,3,1,0,0,1,1,5,2,10,2,2,4,1,25,1,6,0,4,4,7,1,0,1,4,3,0,8,18,0,4,9,8,0,9,0,0,3,3,1,0,2,7,1,0,1,1,5,2,8,0,7,5,5,1,28,0,0,12,2,0,0,4,1,0,3,2,1,1,3,1,3,3,1,1,5,4,2,0,0,0,1,1,2,4,4,1,2,2,0,0,0
plehanov_k_agrarnomu_voprosu_v_Rossii_NQ.txt_chunk5,plehanov,8,1,0,4,2,6,2,28,5,2,0,6,1,0,5,5,1,4,1,0,6,2,26,5,1,3,2,12,9,3,2,1,3,1,1,16,21,0,0,8,3,1,0,2,3,3,0,12,1,1,9,1,6,0,2,4,4,7,6,4,2,4,4,19,5,1,8,0,4,2,1,0,1,0,2,0,0,2,4,0,1,0,0,0,1,1,0,1,0,2,0,1,1,1,2,1,0,0,0,2
plehanov_k_agrarnomu_voprosu_v_Rossii_NQ.txt_chunk7,plehanov,7.421150278293135,0,5.565862708719852,0,1.8552875695732838,3.7105751391465676,1.8552875695732838,20.408163265306122,3.7105751391465676,0,0,0,0,0,1.8552875695732838,7.421150278293135,5.565862708719852,3.7105751391465676,0,0,12.987012987012989,0,24.118738404452692,3.7105751391465676,7.421150278293135,0,3.7105751391465676,11.131725417439704,11.131725417439704,0,1.8552875695732838,0,3.7105751391465676,3.7105751391465676,1.8552875695732838,24.118738404452692,18.55287569573284,1.8552875695732838,1.8552875695732838,16.697588126159555,1.8552875695732838,0,25.974025974025977,0,0,3.7105751391465676,0,5.565862708719852,0,3.7105751391465676,3.7105751391465676,5.565862708719852,0,0,0,5.565862708719852,0,1.8552875695732838,1.8552875695732838,3.7105751391465676,3.7105751391465676,3.7105751391465676,0,18.55287569573284,0,1.8552875695732838,12.987012987012989,5.565862708719852,0,1.8552875695732838,12.987012987012989,0,1.8552875695732838,3.7105751391465676,3.7105751391465676,0,0,0,0,0,0,0,0,0,0,1.8552875695732838,0,3.7105751391465676,3.7105751391465676,0,3.7105751391465676,0,0,0,7.421150278293135,3.7105751391465676,0,0,0,0
plehanov_k_voposu_o_zahvate_vlasti_I.txt_chunk1,plehanov,2,2,4,1,0,2,2,29,2,2,4,2,2,3,9,4,0,0,0,2,5,3,34,3,2,6,1,12,9,2,3,1,0,0,1,13,19,0,0,9,5,4,3,1,4,2,1,8,0,1,9,1,0,2,2,2,1,2,6,4,1,1,0,6,4,1,3,6,3,1,2,2,0,2,1,0,0,2,0,1,2,0,2,3,1,1,1,0,2,0,1,4,2,1,1,1,1,5,3,8
plehanov_k_voposu_o_zahvate_vlasti_I.txt_chunk2,plehanov,5,3,8,1,2,1,3,30,4,3,1,3,1,0,1,5,3,5,0,2,2,1,35,3,1,4,3,6,7,1,1,1,0,1,0,6,14,4,0,12,2,1,2,1,5,0,6,4,0,3,12,2,0,1,2,4,1,6,0,3,4,1,0,17,4,1,3,2,0,2,1,0,2,2,0,1,1,2,3,0,2,6,1,1,0,3,1,2,1,0,1,1,0,0,6,2,2,4,0,2
plehanov_krasniy_cyezd_I.txt_chunk1,plehanov,6,0,3,2,2,2,5,27,0,1,0,2,1,0,4,5,3,4,0,2,2,2,26,4,3,1,4,2,6,2,2,2,2,3,0,13,14,1,1,5,9,1,2,1,7,3,7,4,0,0,10,4,1,1,4,3,4,5,0,5,2,3,2,15,1,4,5,0,0,2,0,3,2,0,2,1,0,2,3,3,9,3,4,2,13,1,0,2,0,0,3,4,1,3,4,2,0,4,0,1
plehanov_krasniy_cyezd_I.txt_chunk2,plehanov,5,0,17,2,2,4,3,29,4,2,0,3,0,1,10,5,7,4,1,2,2,2,24,4,3,2,3,6,4,4,3,0,0,3,1,8,21,1,4,10,7,0,1,3,3,3,5,6,0,0,9,1,3,0,2,5,4,7,0,7,4,1,3,17,0,0,4,2,1,0,6,3,2,2,1,0,3,1,1,0,3,2,9,1,11,1,0,1,0,0,0,0,4,3,3,0,1,3,1,0
plehanov_krasniy_cyezd_I.txt_chunk3,plehanov,1.2406947890818858,1.2406947890818858,7.444168734491315,2.4813895781637716,1.2406947890818858,2.4813895781637716,2.4813895781637716,29.77667493796526,2.4813895781637716,0,3.7220843672456576,1.2406947890818858,1.2406947890818858,1.2406947890818858,3.7220843672456576,7.444168734491315,3.7220843672456576,2.4813895781637716,0,1.2406947890818858,2.4813895781637716,1.2406947890818858,26.054590570719604,7.444168734491315,0,1.2406947890818858,2.4813895781637716,6.20347394540943,11.166253101736972,1.2406947890818858,1.2406947890818858,0,1.2406947890818858,0,1.2406947890818858,13.647642679900745,11.166253101736972,0,1.2406947890818858,8.6848635235732,2.4813895781637716,0,3.7220843672456576,2.4813895781637716,1.2406947890818858,3.7220843672456576,4.962779156327543,4.962779156327543,2.4813895781637716,1.2406947890818858,8.6848635235732,3.7220843672456576,0,1.2406947890818858,1.2406947890818858,4.962779156327543,3.7220843672456576,9.925558312655086,2.4813895781637716,4.962779156327543,0,3.7220843672456576,4.962779156327543,21.091811414392062,2.4813895781637716,0,9.925558312655086,3.7220843672456576,1.2406947890818858,1.2406947890818858,0,0,1.2406947890818858,1.2406947890818858,0,1.2406947890818858,0,1.2406947890818858,2.4813895781637716,0,0,2.4813895781637716,2.4813895781637716,3.7220843672456576,4.962779156327543,2.4813895781637716,0,1.2406947890818858,0,1.2406947890818858,3.7220843672456576,3.7220843672456576,0,0,8.6848635235732,0,1.2406947890818858,4.962779156327543,0,0
plehanov_logika_rus_terrorizma_I.txt_chunk1,plehanov,6,5,6,2,0,1,0,27,4,0,2,3,0,1,4,4,0,4,3,1,10,6,17,0,2,0,1,3,8,4,0,3,0,4,1,9,15,0,4,11,3,1,3,6,0,0,1,8,0,1,6,1,0,1,0,4,0,8,4,5,4,2,4,23,1,0,13,3,2,3,0,0,1,1,3,3,1,4,2,0,2,0,0,1,0,1,5,1,3,3,1,5,2,1,8,2,5,0,0,0
plehanov_logika_rus_terrorizma_I.txt_chunk2,plehanov,6,2,9,2,1,0,4,24,2,0,4,7,0,1,8,1,5,6,1,8,6,3,34,6,2,2,3,8,9,1,0,0,1,2,0,13,31,2,4,6,5,1,0,12,3,1,5,6,0,4,5,0,1,1,0,2,1,4,5,3,6,2,1,17,3,0,8,3,3,0,1,1,0,1,2,0,1,4,1,0,0,0,0,2,0,1,5,2,1,0,0,2,0,3,2,3,0,2,1,0
plehanov_martovskie_idy_I.txt_chunk3,plehanov,0,0,0,0,0,7.633587786259541,0,22.900763358778626,0,0,7.633587786259541,0,0,0,7.633587786259541,15.267175572519083,7.633587786259541,0,0,0,7.633587786259541,0,30.534351145038165,15.267175572519083,0,0,7.633587786259541,0,15.267175572519083,0,0,0,7.633587786259541,0,0,30.534351145038165,45.80152671755725,7.633587786259541,15.267175572519083,7.633587786259541,7.633587786259541,0,0,0,0,0,0,0,0,0,7.633587786259541,0,0,7.633587786259541,0,0,0,0,0,0,0,7.633587786259541,0,7.633587786259541,0,0,0,0,0,7.633587786259541,0,0,0,0,7.633587786259541,0,7.633587786259541,15.267175572519083,0,0,7.633587786259541,0,0,0,0,0,0,0,0,0,0,0,0,0,7.633587786259541,0,0,0,0,0
plehanov_na_poroge_20v_I.txt_chunk2,plehanov,0,4.385964912280701,4.385964912280701,0,0,0,0,8.771929824561402,4.385964912280701,0,0,0,0,0,8.771929824561402,4.385964912280701,4.385964912280701,8.771929824561402,0,0,0,0,30.70175438596491,0,13.157894736842104,0,4.385964912280701,0,0,0,4.385964912280701,0,8.771929824561402,8.771929824561402,0,17.543859649122805,8.771929824561402,4.385964912280701,0,4.385964912280701,4.385964912280701,4.385964912280701,0,4.385964912280701,0,0,4.385964912280701,0,0,0,13.157894736842104,0,0,0,4.385964912280701,0,0,17.543859649122805,0,0,4.385964912280701,13.157894736842104,0,13.157894736842104,0,0,0,4.385964912280701,4.385964912280701,0,0,0,0,0,0,0,0,4.385964912280701,4.385964912280701,4.385964912280701,0,0,8.771929824561402,0,8.771929824561402,0,0,0,0,4.385964912280701,0,4.385964912280701,0,0,0,4.385964912280701,8.771929824561402,0,0,0
plehanov_o_chernoy_sotne.txt_chunk1,plehanov,8,1,7,3,0,1,2,27,0,0,0,5,0,2,3,6,1,2,0,1,4,2,36,7,2,2,9,8,7,1,4,0,1,1,2,7,19,0,2,3,5,0,8,3,7,7,4,10,1,2,8,2,1,0,2,2,3,7,2,2,2,4,0,13,3,2,11,1,0,2,3,1,0,2,0,3,1,3,2,0,0,0,0,3,1,1,0,3,1,1,2,2,1,2,1,2,1,0,2,0
plehanov_o_chernoy_sotne.txt_chunk2,plehanov,9,0,2,1,1,4,1,17,2,3,1,5,0,1,2,12,2,3,2,4,9,2,29,0,4,0,2,14,7,8,4,0,0,2,2,12,20,4,0,5,3,0,6,1,3,9,1,2,0,2,7,0,3,0,0,4,1,6,3,6,1,2,4,20,2,2,9,4,1,3,8,0,6,1,0,2,1,3,1,0,0,0,0,4,0,0,0,1,0,0,0,1,0,3,4,1,1,2,0,0
plehanov_o_chernoy_sotne.txt_chunk3,plehanov,10.638297872340425,0,21.27659574468085,10.638297872340425,0,0,0,0,0,0,0,10.638297872340425,0,0,21.27659574468085,0,0,0,0,0,10.638297872340425,0,42.5531914893617,0,0,0,31.914893617021274,21.27659574468085,10.638297872340425,0,0,0,0,10.638297872340425,0,0,42.5531914893617,0,0,10.638297872340425,0,0,0,10.638297872340425,31.914893617021274,0,10.638297872340425,0,0,0,21.27659574468085,0,0,0,0,0,0,10.638297872340425,0,42.5531914893617,0,0,0,31.914893617021274,0,0,21.27659574468085,0,0,0,10.638297872340425,10.638297872340425,0,0,0,0,0,10.638297872340425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.27659574468085,10.638297872340425,0,0,0,0
plehanov_otvet_sionistam_I.txt_chunk2,plehanov,0,0,76.92307692307693,0,153.84615384615387,0,0,76.92307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.92307692307693,0,0,0,0,0,0,0,76.92307692307693,0,0,0,0,0,0,0,0,0,0,0,0,76.92307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plehanov_pervie_frazy_uchenia.txt_chunk1,plehanov,4,0,8,2,3,2,1,37,4,0,4,2,2,3,2,6,1,3,0,1,1,1,47,4,1,2,6,10,8,3,1,2,0,2,1,6,23,1,1,6,7,1,3,3,2,7,3,0,1,0,7,1,0,1,1,4,4,6,1,2,4,2,3,20,1,2,4,1,2,3,1,1,3,0,3,0,1,4,3,3,1,0,3,0,0,0,3,2,0,0,1,5,0,0,8,1,2,0,1,0
plehanov_pervie_frazy_uchenia.txt_chunk11,plehanov,4,0,2,1,2,0,1,31,1,0,1,4,3,1,1,5,4,5,2,4,2,4,37,5,1,2,4,7,9,1,2,1,2,1,3,12,12,0,0,6,1,1,3,3,5,1,0,4,1,1,13,0,0,0,0,3,3,12,0,2,1,1,3,23,1,2,6,1,2,2,0,1,2,2,0,0,3,2,2,2,14,0,0,4,1,1,0,0,1,0,1,0,1,0,3,0,0,0,2,0
plehanov_pervie_frazy_uchenia.txt_chunk12,plehanov,8,0,6,1,1,2,4,41,2,0,4,2,2,0,3,6,0,4,0,3,10,0,40,3,2,1,4,7,5,3,2,1,3,4,2,22,20,0,1,6,3,0,2,0,4,2,0,5,0,0,14,4,0,2,0,1,0,4,0,2,0,0,0,15,4,2,10,3,4,0,0,1,1,0,0,1,2,4,1,1,7,0,0,3,0,0,1,2,4,0,1,1,1,2,2,0,0,1,4,1
plehanov_pervie_frazy_uchenia.txt_chunk13,plehanov,6,0,2,0,0,0,1,34,3,1,4,1,2,0,7,5,3,4,2,3,5,2,32,3,1,1,4,8,7,2,1,2,0,3,2,11,17,1,2,9,14,1,4,5,0,3,1,5,1,1,7,3,3,0,0,2,2,8,2,3,5,3,0,18,3,2,5,2,3,1,0,0,3,1,2,0,6,1,2,2,11,2,1,2,2,3,1,2,0,0,0,1,1,0,1,1,0,7,0,0
plehanov_pervie_frazy_uchenia.txt_chunk14,plehanov,2,1,7,1,3,3,2,31,3,0,2,1,0,1,5,7,7,2,3,2,3,2,35,5,5,2,0,10,3,3,3,3,0,5,2,11,24,3,6,10,2,1,1,5,3,6,0,1,3,3,7,0,3,1,0,3,2,8,4,5,8,0,0,25,5,1,7,2,3,1,0,3,2,1,2,0,2,3,2,2,4,0,0,2,4,0,3,2,1,0,1,1,0,1,6,0,1,3,0,0
plehanov_pervie_frazy_uchenia.txt_chunk15,plehanov,5,0,9,0,2,5,1,32,2,2,7,3,0,2,3,6,0,5,0,2,0,2,24,3,1,3,4,11,7,4,1,2,1,2,0,17,17,2,2,11,3,3,5,0,5,2,2,5,0,4,7,2,0,1,1,4,2,8,1,5,1,1,2,23,0,2,7,2,0,0,0,0,2,2,4,1,0,1,3,1,0,3,4,2,4,2,3,3,0,0,0,5,0,3,7,6,1,1,0,0
plehanov_pervie_frazy_uchenia.txt_chunk2,plehanov,6,1,3,4,5,2,1,37,7,0,3,3,2,1,6,3,3,1,1,4,3,6,42,1,4,2,5,5,2,2,2,4,2,0,1,3,8,1,0,6,4,2,3,1,4,6,0,0,1,0,5,0,5,2,0,5,2,4,5,4,1,1,3,13,2,3,6,1,2,1,0,0,6,2,0,0,3,3,4,0,3,0,0,0,0,0,2,0,0,0,3,0,0,1,8,1,1,0,0,1
plehanov_pervie_frazy_uchenia.txt_chunk4,plehanov,1,0,2,3,1,8,2,27,3,1,2,3,2,1,4,18,1,0,0,3,0,1,38,0,1,3,6,4,7,0,0,0,4,0,3,8,8,1,0,7,2,1,7,1,2,4,0,9,2,0,7,2,4,1,0,2,2,0,5,4,0,3,3,4,5,1,1,3,2,0,0,3,1,1,0,1,2,0,4,2,2,0,2,3,0,0,1,1,0,0,1,0,3,1,1,0,1,0,1,4
plehanov_pervie_frazy_uchenia.txt_chunk5,plehanov,8,0,4,1,0,4,0,19,3,0,3,3,1,0,7,15,2,2,3,1,2,2,46,1,2,1,4,3,6,4,2,2,4,1,1,11,21,1,4,2,7,3,7,1,6,4,1,7,0,2,7,3,2,1,1,7,0,5,3,7,4,0,0,31,3,2,9,1,1,2,3,1,3,2,0,5,2,3,3,1,1,0,2,1,0,0,1,0,0,0,1,2,0,3,8,0,0,0,0,1
plehanov_pervie_frazy_uchenia.txt_chunk6,plehanov,4,0,10,4,1,5,2,22,3,0,2,5,1,0,2,6,6,3,0,2,4,3,33,4,1,1,3,7,8,3,2,1,2,1,2,13,15,1,1,12,9,3,10,3,1,3,5,2,2,0,10,1,2,0,1,2,1,6,3,2,1,0,0,15,0,0,9,3,4,0,0,1,1,0,1,1,3,3,0,1,9,0,0,4,0,0,4,0,0,0,0,3,4,3,4,0,0,4,1,0
plehanov_pervie_frazy_uchenia.txt_chunk7,plehanov,7,0,1,1,2,2,0,35,3,3,5,3,0,4,4,7,4,3,2,1,2,1,26,3,3,2,5,10,14,4,4,1,1,1,1,12,24,0,0,6,9,1,7,3,8,5,2,5,1,1,10,5,3,0,0,3,0,4,0,2,1,3,1,18,0,0,5,1,2,1,5,1,0,1,2,0,2,4,0,2,6,0,0,2,2,0,6,0,3,0,0,3,1,0,4,0,0,3,0,1
plehanov_pervie_frazy_uchenia.txt_chunk8,plehanov,7,0,2,6,0,2,1,24,3,0,0,0,1,1,2,2,1,2,9,5,9,5,28,3,4,3,10,5,7,7,4,0,6,1,0,9,13,0,1,10,5,0,2,1,10,5,5,4,0,0,13,1,1,1,0,3,4,5,3,2,5,4,2,22,0,1,9,0,3,2,3,1,3,0,0,0,0,3,4,0,6,0,0,3,0,1,7,0,0,0,1,1,0,0,6,1,1,2,0,0
plehanov_pervie_frazy_uchenia.txt_chunk9,plehanov,7,0,5,1,1,4,3,32,3,0,0,3,0,0,3,9,1,5,1,9,4,4,42,7,5,2,4,2,7,1,3,1,5,2,4,9,23,3,1,12,6,0,1,2,4,7,4,2,0,0,8,0,1,0,0,1,3,7,3,10,0,1,2,16,0,2,3,3,0,0,0,1,4,1,1,1,2,1,3,0,6,0,0,2,0,0,7,3,4,0,0,1,0,1,3,0,0,0,0,0
plehanov_pessimizm_kak_otrazhenie.txt_chunk1,plehanov,3,3,2,0,1,4,0,29,2,0,3,7,2,1,7,3,2,3,3,3,2,4,31,5,2,0,1,4,4,4,1,2,1,0,3,11,29,2,4,7,5,3,4,1,0,4,1,5,0,0,9,0,2,3,0,4,0,7,1,2,2,3,3,17,3,3,6,1,0,1,9,3,2,1,5,2,0,4,0,2,0,0,0,1,0,1,0,1,0,2,2,0,1,0,15,10,4,0,0,0
plehanov_pessimizm_kak_otrazhenie.txt_chunk10,plehanov,5.328596802841918,0,1.7761989342806395,0,0,0,0,24.866785079928952,3.552397868561279,0,3.552397868561279,0,0,1.7761989342806395,1.7761989342806395,7.104795737122558,1.7761989342806395,1.7761989342806395,1.7761989342806395,5.328596802841918,3.552397868561279,0,39.07637655417407,1.7761989342806395,0,0,3.552397868561279,8.880994671403197,7.104795737122558,1.7761989342806395,0,3.552397868561279,1.7761989342806395,1.7761989342806395,1.7761989342806395,5.328596802841918,31.97158081705151,0,3.552397868561279,8.880994671403197,5.328596802841918,0,0,1.7761989342806395,3.552397868561279,5.328596802841918,1.7761989342806395,8.880994671403197,0,1.7761989342806395,3.552397868561279,0,0,1.7761989342806395,0,7.104795737122558,8.880994671403197,1.7761989342806395,1.7761989342806395,7.104795737122558,1.7761989342806395,5.328596802841918,0,17.761989342806395,1.7761989342806395,3.552397868561279,5.328596802841918,1.7761989342806395,0,1.7761989342806395,0,0,1.7761989342806395,7.104795737122558,0,0,1.7761989342806395,3.552397868561279,0,0,5.328596802841918,0,0,1.7761989342806395,0,1.7761989342806395,0,0,0,0,0,5.328596802841918,1.7761989342806395,0,21.314387211367674,1.7761989342806395,1.7761989342806395,0,0,0
plehanov_pessimizm_kak_otrazhenie.txt_chunk2,plehanov,5,1,11,1,3,10,2,32,4,1,0,7,0,1,4,9,2,2,0,3,1,3,31,1,4,3,4,10,9,3,1,0,2,2,0,11,19,4,2,9,5,0,13,1,4,4,3,5,3,2,8,4,1,2,3,3,2,5,3,1,5,1,1,14,1,1,8,2,2,1,5,1,2,0,6,2,5,2,3,0,0,0,0,2,0,0,0,3,0,1,0,1,3,0,8,1,0,0,0,0
plehanov_pessimizm_kak_otrazhenie.txt_chunk3,plehanov,7,0,4,2,5,13,3,23,2,1,0,3,0,1,9,3,5,2,0,3,5,5,34,4,4,4,3,7,3,1,1,1,1,3,1,20,27,1,1,11,1,0,3,0,3,1,1,6,2,0,8,1,1,0,2,4,2,9,1,5,2,9,2,22,3,3,2,4,1,0,0,0,1,1,1,1,3,6,3,0,0,0,0,0,0,2,0,2,0,4,2,4,1,2,8,4,2,0,0,0
plehanov_pessimizm_kak_otrazhenie.txt_chunk4,plehanov,9,0,5,1,4,6,2,28,3,1,2,3,1,3,1,15,0,3,2,0,2,4,55,1,0,1,0,16,6,0,0,1,1,1,3,9,15,0,2,11,5,1,6,0,3,8,5,3,0,2,9,1,0,3,1,4,3,4,3,2,1,3,2,12,1,2,5,1,4,0,0,1,2,3,0,1,3,3,1,1,0,0,0,1,0,4,0,3,0,1,2,1,2,1,2,1,3,0,0,0
plehanov_pessimizm_kak_otrazhenie.txt_chunk5,plehanov,5,2,8,1,8,3,0,25,1,0,1,4,0,1,4,5,2,3,0,4,3,4,39,1,0,7,7,4,9,2,4,0,0,0,0,12,25,0,8,13,7,1,8,0,13,5,1,4,0,1,8,3,1,4,7,5,2,11,2,5,1,2,2,15,1,2,5,2,0,1,0,2,0,1,1,2,4,0,0,0,8,0,0,1,0,0,0,1,0,1,2,0,3,1,0,3,0,0,0,0
plehanov_pessimizm_kak_otrazhenie.txt_chunk6,plehanov,6,0,11,0,1,2,2,29,1,2,2,6,0,1,1,7,1,1,1,1,3,2,58,5,1,0,4,6,12,4,0,0,4,0,2,3,21,4,6,5,5,0,14,1,3,4,1,7,0,2,6,1,3,1,1,3,3,5,1,4,0,1,5,22,1,2,5,1,0,1,4,0,12,5,6,0,1,1,0,1,9,0,0,0,0,1,0,1,0,0,2,3,2,2,6,2,1,0,0,0
plehanov_pessimizm_kak_otrazhenie.txt_chunk8,plehanov,4,1,3,2,2,10,0,35,6,0,1,5,1,1,5,6,2,2,0,1,0,1,31,4,2,1,1,5,12,0,0,5,2,1,2,13,18,2,1,8,5,0,6,2,2,2,0,3,3,1,8,1,0,0,1,4,4,9,1,4,1,10,0,19,0,1,6,2,0,0,0,1,4,2,2,6,2,2,1,1,2,0,0,1,0,3,0,1,0,2,1,3,3,0,7,9,1,0,0,0
